1,2.88E-17
0.999935838,-5.62E-06
0.999743372,-2.25E-05
0.999422663,-5.06E-05
0.998973816,-9.00E-05
0.998396974,-0.000140543
0.997692321,-0.00020235
0.996860083,-0.000275371
0.995900528,-0.000359594
0.994813962,-0.000455005
0.993600731,-0.00056159
0.992261224,-0.000679332
0.990795867,-0.000808215
0.989205125,-0.000948219
0.987489506,-0.001099327
0.985649552,-0.001261518
0.983685846,-0.001434771
0.981599009,-0.001619066
0.979389698,-0.001814382
0.977058608,-0.002020697
0.974606471,-0.002237991
0.972034055,-0.002466244
0.969342163,-0.002705435
0.966531633,-0.002955545
0.963603339,-0.003216555
0.960558188,-0.003488447
0.957397119,-0.003771206
0.954121108,-0.004064817
0.950731158,-0.004369265
0.947228308,-0.004684538
0.943613627,-0.005010626
0.939888212,-0.00534752
0.936053194,-0.005695213
0.932109729,-0.006053699
0.928059005,-0.006422975
0.923902236,-0.006803039
0.919640664,-0.007193891
0.915275558,-0.007595533
0.910808211,-0.008007968
0.906239945,-0.008431201
0.901572102,-0.008865237
0.896806053,-0.009310084
0.891943188,-0.009765751
0.886984923,-0.010232247
0.881932695,-0.01070958
0.87678796,-0.011197761
0.8715522,-0.011696799
0.866226912,-0.012206704
0.860813616,-0.012727483
0.855313848,-0.013259144
0.849729166,-0.013801691
0.844061141,-0.014355128
0.838311365,-0.014919454
0.832481444,-0.015494668
0.826573001,-0.016080761
0.820587673,-0.016677724
0.814527111,-0.017285539
0.808392982,-0.017904186
0.802186965,-0.018533636
0.795910751,-0.019173854
0.789566044,-0.019824797
0.783154558,-0.020486416
0.776678021,-0.02115865
0.770138167,-0.021841431
0.763536742,-0.022534677
0.7568755,-0.023238299
0.750156206,-0.023952193
0.743380628,-0.024676244
0.736550546,-0.025410325
0.729667742,-0.026154291
0.722734009,-0.026907986
0.71575114,-0.027671237
0.708720937,-0.028443856
0.701645204,-0.029225637
0.69452575,-0.030016358
0.687364385,-0.030815777
0.680162924,-0.031623637
0.672923181,-0.032439658
0.665646972,-0.033263543
0.658336117,-0.034094974
0.65099243,-0.034933613
0.64361773,-0.035779101
0.636213831,-0.036631058
0.628782549,-0.037489082
0.621325694,-0.038352748
0.613845076,-0.039221613
0.6063425,-0.040095207
0.59881977,-0.040973041
0.591278681,-0.041854602
0.583721027,-0.042739356
0.576148596,-0.043626746
0.568563169,-0.044516192
0.560966521,-0.045407095
0.553360422,-0.04629883
0.545746631,-0.047190755
0.538126903,-0.048082204
0.530502984,-0.048972492
0.52287661,-0.049860913
0.51524951,-0.050746742
0.507623404,-0.051629235
0.5,-0.052507629
0.492380999,-0.053381144
0.484768091,-0.054248984
0.477162955,-0.055110337
0.46956726,-0.055964374
0.461982664,-0.056810254
0.454410814,-0.057647123
0.446853346,-0.058474113
0.439311884,-0.059290347
0.431788041,-0.060094937
0.424283419,-0.060886986
0.416799608,-0.061665592
0.409338185,-0.062429843
0.401900718,-0.063178825
0.394488762,-0.063911619
0.387103859,-0.064627303
0.379747541,-0.065324956
0.372421328,-0.066003655
0.365126729,-0.06666248
0.357865241,-0.067300512
0.35063835,-0.067916839
0.343447532,-0.068510552
0.336294251,-0.069080751
0.32917996,-0.069626544
0.322106102,-0.070147047
0.315074111,-0.070641388
0.308085408,-0.071108709
0.301141408,-0.071548162
0.294243513,-0.071958916
0.287393117,-0.072340155
0.280591606,-0.072691081
0.273840355,-0.073010913
0.267140733,-0.073298891
0.260494099,-0.073554273
0.253901803,-0.073776339
0.247365189,-0.073964393
0.240885594,-0.074117759
0.234464345,-0.074235788
0.228102764,-0.074317854
0.221802165,-0.074363355
0.215563856,-0.074371717
0.209389138,-0.074342393
0.203279306,-0.074274861
0.197235646,-0.074168627
0.191259443,-0.074023225
0.185351971,-0.073838218
